run	workload	prover	log_rows	rows	phase	ms	table	table_rows	span
2	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
2	fib_pair	lambda	21	2097152	r2_comp_commit	57.582	fib_pair	2097152	
2	fib_pair	lambda	21	2097152	r3_ood	191.132	fib_pair	2097152	
2	fib_pair	lambda	21	2097152	r4_deep_comp	183.805	fib_pair	2097152	
2	fib_pair	lambda	21	2097152	r4_deep_extend	53.561	fib_pair	2097152	
2	fib_pair	lambda	21	2097152	r4_fri_commit	309.565	fib_pair	2097152	
2	fib_pair	lambda	21	2097152	r4_queries	2.275	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	prove_total	2732.738			
3	fib_pair	lambda	21	2097152	prepass	51.883			
3	fib_pair	lambda	21	2097152	main_commits	1046.240			
3	fib_pair	lambda	21	2097152	aux_build	0.002			
3	fib_pair	lambda	21	2097152	aux_commit	0.006			
3	fib_pair	lambda	21	2097152	rounds_2_4	1633.738			
3	fib_pair	lambda	21	2097152	r1_main_lde	685.148			
3	fib_pair	lambda	21	2097152	r1_main_merkle	265.470			
3	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
3	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
3	fib_pair	lambda	21	2097152	table_total	1625.560	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	r2_constraints	850.645	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	r2_comp_commit	58.176	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	r3_ood	193.202	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	r4_deep_comp	177.974	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	r4_deep_extend	53.294	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	r4_fri_commit	287.651	fib_pair	2097152	
3	fib_pair	lambda	21	2097152	r4_queries	2.012	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	prove_total	2703.948			
4	fib_pair	lambda	21	2097152	prepass	52.003			
4	fib_pair	lambda	21	2097152	main_commits	1034.220			
4	fib_pair	lambda	21	2097152	aux_build	0.001			
4	fib_pair	lambda	21	2097152	aux_commit	0.005			
4	fib_pair	lambda	21	2097152	rounds_2_4	1616.881			
4	fib_pair	lambda	21	2097152	r1_main_lde	680.286			
4	fib_pair	lambda	21	2097152	r1_main_merkle	266.129			
4	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
4	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
4	fib_pair	lambda	21	2097152	table_total	1606.046	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r2_constraints	843.357	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r2_comp_commit	57.158	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r3_ood	186.899	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r4_deep_comp	176.924	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r4_deep_extend	52.477	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r4_fri_commit	284.088	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r4_queries	2.580	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	prove_total	2737.858			
5	fib_pair	lambda	21	2097152	prepass	51.981			
5	fib_pair	lambda	21	2097152	main_commits	1046.334			
5	fib_pair	lambda	21	2097152	aux_build	0.002			
5	fib_pair	lambda	21	2097152	aux_commit	0.005			
5	fib_pair	lambda	21	2097152	rounds_2_4	1638.699			
5	fib_pair	lambda	21	2097152	r1_main_lde	679.421			
5	fib_pair	lambda	21	2097152	r1_main_merkle	262.416			
5	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
5	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
5	fib_pair	lambda	21	2097152	table_total	1628.748	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r2_constraints	844.674	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r2_comp_commit	57.476	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r3_ood	188.945	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r4_deep_comp	182.499	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r4_deep_extend	56.474	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r4_fri_commit	293.780	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r4_queries	2.330	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	prove_total	2750.339			
6	fib_pair	lambda	21	2097152	prepass	51.817			
6	fib_pair	lambda	21	2097152	main_commits	1046.968			
6	fib_pair	lambda	21	2097152	aux_build	0.001			
6	fib_pair	lambda	21	2097152	aux_commit	0.017			
6	fib_pair	lambda	21	2097152	rounds_2_4	1650.661			
6	fib_pair	lambda	21	2097152	r1_main_lde	684.608			
6	fib_pair	lambda	21	2097152	r1_main_merkle	265.681			
6	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
6	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
6	fib_pair	lambda	21	2097152	table_total	1640.717	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r2_constraints	847.301	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r2_comp_commit	57.330	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r3_ood	191.240	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r4_deep_comp	187.852	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r4_deep_extend	54.057	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r4_fri_commit	296.404	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r4_queries	2.253	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	prove_total	2738.040			
7	fib_pair	lambda	21	2097152	prepass	51.915			
7	fib_pair	lambda	21	2097152	main_commits	1044.776			
7	fib_pair	lambda	21	2097152	aux_build	0.002			
7	fib_pair	lambda	21	2097152	aux_commit	0.005			
7	fib_pair	lambda	21	2097152	rounds_2_4	1640.521			
7	fib_pair	lambda	21	2097152	r1_main_lde	678.429			
7	fib_pair	lambda	21	2097152	r1_main_merkle	272.381			
7	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
7	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
7	fib_pair	lambda	21	2097152	table_total	1629.458	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r2_constraints	846.222	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r2_comp_commit	57.023	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r3_ood	190.244	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r4_deep_comp	181.976	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r4_deep_extend	55.018	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r4_fri_commit	291.848	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r4_queries	2.489	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	prove_total	2733.941			
8	fib_pair	lambda	21	2097152	prepass	51.874			
8	fib_pair	lambda	21	2097152	main_commits	1038.052			
8	fib_pair	lambda	21	2097152	aux_build	0.001			
8	fib_pair	lambda	21	2097152	aux_commit	0.005			
8	fib_pair	lambda	21	2097152	rounds_2_4	1643.183			
8	fib_pair	lambda	21	2097152	r1_main_lde	672.429			
8	fib_pair	lambda	21	2097152	r1_main_merkle	271.825			
8	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
8	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
8	fib_pair	lambda	21	2097152	table_total	1633.294	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r2_constraints	845.515	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r2_comp_decompose	0.001	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r2_comp_commit	57.456	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r3_ood	191.573	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r4_deep_comp	181.810	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r4_deep_extend	53.166	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r4_fri_commit	297.981	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r4_queries	2.498	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	prove_total	2750.351			
9	fib_pair	lambda	21	2097152	prepass	51.877			
9	fib_pair	lambda	21	2097152	main_commits	1044.898			
9	fib_pair	lambda	21	2097152	aux_build	0.001			
9	fib_pair	lambda	21	2097152	aux_commit	0.015			
9	fib_pair	lambda	21	2097152	rounds_2_4	1652.765			
9	fib_pair	lambda	21	2097152	r1_main_lde	679.761			
9	fib_pair	lambda	21	2097152	r1_main_merkle	266.186			
9	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
9	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
9	fib_pair	lambda	21	2097152	table_total	1643.421	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r2_constraints	850.590	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r2_comp_commit	57.861	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r3_ood	189.391	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r4_deep_comp	179.476	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r4_deep_extend	53.609	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r4_fri_commit	307.761	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r4_queries	2.185	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	prove_total	2758.526			
10	fib_pair	lambda	21	2097152	prepass	51.828			
10	fib_pair	lambda	21	2097152	main_commits	1070.321			
10	fib_pair	lambda	21	2097152	aux_build	0.001			
10	fib_pair	lambda	21	2097152	aux_commit	0.004			
10	fib_pair	lambda	21	2097152	rounds_2_4	1635.537			
10	fib_pair	lambda	21	2097152	r1_main_lde	702.437			
10	fib_pair	lambda	21	2097152	r1_main_merkle	272.554			
10	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
10	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
10	fib_pair	lambda	21	2097152	table_total	1626.300	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r2_constraints	844.500	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r2_comp_commit	57.190	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r3_ood	187.843	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r4_deep_comp	176.740	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r4_deep_extend	54.888	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r4_fri_commit	300.078	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r4_queries	2.511	fib_pair	2097152	
1	fib_pair	p3	21	2097152	prove_total	1112.582			
1	fib_pair	p3	21	2097152	span	1112.540			prove
1	fib_pair	p3	21	2097152	span	1112.537			prove_with_preprocessed
1	fib_pair	p3	21	2097152	span	460.545			commit to trace data
1	fib_pair	p3	21	2097152	span	337.162			open
1	fib_pair	p3	21	2097152	span	335.105			coset_lde_batch_with_transform
1	fib_pair	p3	21	2097152	span	158.615			quotient_values
1	fib_pair	p3	21	2097152	span	155.716			FRI prover
1	fib_pair	p3	21	2097152	span	144.088			commit phase
1	fib_pair	p3	21	2097152	span	125.428			build merkle tree
1	fib_pair	p3	21	2097152	span	119.493			commit to quotient poly chunks
1	fib_pair	p3	21	2097152	span	111.800			coset_dft_oop
1	fib_pair	p3	21	2097152	span	97.663			coset_dft
1	fib_pair	p3	21	2097152	span	92.034			first digest layer
1	fib_pair	p3	21	2097152	span	62.253			Compute Selectors
1	fib_pair	p3	21	2097152	span	61.981			build merkle tree
1	fib_pair	p3	21	2097152	span	61.088			reduce matrix quotient
1	fib_pair	p3	21	2097152	span	56.075			compute_inverse_denominators
1	fib_pair	p3	21	2097152	span	48.321			first_half_general_oop
1	fib_pair	p3	21	2097152	span	41.683			coset_lde_batch_with_transform
1	fib_pair	p3	21	2097152	span	36.402			first_half
1	fib_pair	p3	21	2097152	span	36.324			build merkle tree
1	fib_pair	p3	21	2097152	span	33.809			first_half_general
1	fib_pair	p3	21	2097152	span	29.019			second_half
1	fib_pair	p3	21	2097152	span	28.423			second_half_general
1	fib_pair	p3	21	2097152	span	28.306			second_half_general
1	fib_pair	p3	21	2097152	span	25.819			first digest layer
1	fib_pair	p3	21	2097152	span	23.283			compress mat
1	fib_pair	p3	21	2097152	span	22.565			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	22.219			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	22.183			build merkle tree
1	fib_pair	p3	21	2097152	span	22.155			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	21.843			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	17.304			coset_dft_oop
1	fib_pair	p3	21	2097152	span	16.410			coset_dft
1	fib_pair	p3	21	2097152	span	16.130			build merkle tree
1	fib_pair	p3	21	2097152	span	15.839			first digest layer
1	fib_pair	p3	21	2097152	span	13.100			evaluate matrix
1	fib_pair	p3	21	2097152	span	13.091			compute opened values with Lagrange interpolation
1	fib_pair	p3	21	2097152	span	13.083			columnwise_dot_product
1	fib_pair	p3	21	2097152	span	11.504			evaluate matrix
1	fib_pair	p3	21	2097152	span	11.493			compute opened values with Lagrange interpolation
1	fib_pair	p3	21	2097152	span	11.485			columnwise_dot_product
1	fib_pair	p3	21	2097152	span	11.109			fold_matrix
1	fib_pair	p3	21	2097152	span	10.642			reduce matrix quotient
1	fib_pair	p3	21	2097152	span	10.336			build merkle tree
1	fib_pair	p3	21	2097152	span	8.690			first digest layer
1	fib_pair	p3	21	2097152	span	7.911			first digest layer
1	fib_pair	p3	21	2097152	span	7.876			fold_matrix
1	fib_pair	p3	21	2097152	span	6.264			compress mat
1	fib_pair	p3	21	2097152	span	6.018			fold_matrix
1	fib_pair	p3	21	2097152	span	5.682			batch_multiplicative_inverse
1	fib_pair	p3	21	2097152	span	5.583			reserve_exact
1	fib_pair	p3	21	2097152	span	5.274			first_half_general_oop
1	fib_pair	p3	21	2097152	span	5.210			build merkle tree
1	fib_pair	p3	21	2097152	span	5.074			batch_multiplicative_inverse
1	fib_pair	p3	21	2097152	span	5.055			fold_matrix
1	fib_pair	p3	21	2097152	span	4.699			first digest layer
1	fib_pair	p3	21	2097152	span	4.242			query phase
1	fib_pair	p3	21	2097152	span	3.370			build merkle tree
1	fib_pair	p3	21	2097152	span	2.639			batch_multiplicative_inverse
1	fib_pair	p3	21	2097152	span	2.636			build merkle tree
1	fib_pair	p3	21	2097152	span	2.309			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	2.292			first_half_general
1	fib_pair	p3	21	2097152	span	2.131			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	2.014			first_half
1	fib_pair	p3	21	2097152	span	2.012			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	1.979			batch_multiplicative_inverse
1	fib_pair	p3	21	2097152	span	1.803			fold_matrix
1	fib_pair	p3	21	2097152	span	1.665			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	1.649			build merkle tree
1	fib_pair	p3	21	2097152	span	1.586			evaluate matrix
1	fib_pair	p3	21	2097152	span	1.584			compute opened values with Lagrange interpolation
1	fib_pair	p3	21	2097152	span	1.577			columnwise_dot_product
1	fib_pair	p3	21	2097152	span	1.511			fold_matrix
1	fib_pair	p3	21	2097152	span	1.403			build merkle tree
1	fib_pair	p3	21	2097152	span	1.379			second_half_general
1	fib_pair	p3	21	2097152	span	1.337			second_half_general
1	fib_pair	p3	21	2097152	span	1.331			second_half
1	fib_pair	p3	21	2097152	span	1.307			first digest layer
1	fib_pair	p3	21	2097152	span	1.076			fold_matrix
1	fib_pair	p3	21	2097152	span	1.015			build merkle tree
1	fib_pair	p3	21	2097152	span	0.885			fold_matrix
1	fib_pair	p3	21	2097152	span	0.835			build merkle tree
1	fib_pair	p3	21	2097152	span	0.730			fold_matrix
1	fib_pair	p3	21	2097152	span	0.676			first digest layer
1	fib_pair	p3	21	2097152	span	0.634			reserve_exact
1	fib_pair	p3	21	2097152	span	0.603			build merkle tree
1	fib_pair	p3	21	2097152	span	0.602			fold_matrix
1	fib_pair	p3	21	2097152	span	0.564			first digest layer
1	fib_pair	p3	21	2097152	span	0.444			fold_matrix
1	fib_pair	p3	21	2097152	span	0.425			build merkle tree
1	fib_pair	p3	21	2097152	span	0.423			fold_matrix
1	fib_pair	p3	21	2097152	span	0.419			first digest layer
1	fib_pair	p3	21	2097152	span	0.413			build merkle tree
1	fib_pair	p3	21	2097152	span	0.405			build merkle tree
1	fib_pair	p3	21	2097152	span	0.399			fold_matrix
1	fib_pair	p3	21	2097152	span	0.394			fold_matrix
1	fib_pair	p3	21	2097152	span	0.370			fold_matrix
1	fib_pair	p3	21	2097152	span	0.354			fold_matrix
1	fib_pair	p3	21	2097152	span	0.351			build merkle tree
1	fib_pair	p3	21	2097152	span	0.340			first digest layer
1	fib_pair	p3	21	2097152	span	0.312			fold_matrix
1	fib_pair	p3	21	2097152	span	0.282			build merkle tree
1	fib_pair	p3	21	2097152	span	0.278			fold_matrix
1	fib_pair	p3	21	2097152	span	0.228			build merkle tree
1	fib_pair	p3	21	2097152	span	0.218			first digest layer
1	fib_pair	p3	21	2097152	span	0.158			first digest layer
1	fib_pair	p3	21	2097152	span	0.134			first digest layer
1	fib_pair	p3	21	2097152	span	0.123			first digest layer
1	fib_pair	p3	21	2097152	span	0.122			build merkle tree
1	fib_pair	p3	21	2097152	span	0.101			first digest layer
2	fib_pair	p3	21	2097152	prove_total	1117.576			
2	fib_pair	p3	21	2097152	span	1117.540			prove
2	fib_pair	p3	21	2097152	span	1117.538			prove_with_preprocessed
2	fib_pair	p3	21	2097152	span	457.241			commit to trace data
2	fib_pair	p3	21	2097152	span	346.477			open
2	fib_pair	p3	21	2097152	span	333.880			coset_lde_batch_with_transform
2	fib_pair	p3	21	2097152	span	165.712			FRI prover
2	fib_pair	p3	21	2097152	span	157.974			quotient_values
2	fib_pair	p3	21	2097152	span	154.080			commit phase
2	fib_pair	p3	21	2097152	span	123.348			build merkle tree
2	fib_pair	p3	21	2097152	span	118.905			commit to quotient poly chunks
2	fib_pair	p3	21	2097152	span	107.709			coset_dft_oop
2	fib_pair	p3	21	2097152	span	97.883			coset_dft
2	fib_pair	p3	21	2097152	span	91.674			first digest layer
2	fib_pair	p3	21	2097152	span	63.393			Compute Selectors
2	fib_pair	p3	21	2097152	span	62.190			reduce matrix quotient
2	fib_pair	p3	21	2097152	span	59.769			build merkle tree
2	fib_pair	p3	21	2097152	span	55.801			compute_inverse_denominators
2	fib_pair	p3	21	2097152	span	46.439			first_half_general_oop
2	fib_pair	p3	21	2097152	span	43.754			coset_lde_batch_with_transform
2	fib_pair	p3	21	2097152	span	38.613			build merkle tree
2	fib_pair	p3	21	2097152	span	37.058			first_half
2	fib_pair	p3	21	2097152	span	34.331			first_half_general
2	fib_pair	p3	21	2097152	span	30.077			second_half
2	fib_pair	p3	21	2097152	span	28.926			second_half_general
2	fib_pair	p3	21	2097152	span	28.324			second_half_general
2	fib_pair	p3	21	2097152	span	24.479			first digest layer
2	fib_pair	p3	21	2097152	span	23.582			build merkle tree
2	fib_pair	p3	21	2097152	span	23.496			compress mat
2	fib_pair	p3	21	2097152	span	23.137			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	22.838			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	22.627			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	21.852			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	18.997			coset_dft_oop
2	fib_pair	p3	21	2097152	span	16.981			coset_dft
2	fib_pair	p3	21	2097152	span	15.962			first digest layer
2	fib_pair	p3	21	2097152	span	14.273			fold_matrix
2	fib_pair	p3	21	2097152	span	13.968			build merkle tree
2	fib_pair	p3	21	2097152	span	12.719			evaluate matrix
2	fib_pair	p3	21	2097152	span	12.711			compute opened values with Lagrange interpolation
2	fib_pair	p3	21	2097152	span	12.704			columnwise_dot_product
2	fib_pair	p3	21	2097152	span	11.723			evaluate matrix
2	fib_pair	p3	21	2097152	span	11.715			compute opened values with Lagrange interpolation
2	fib_pair	p3	21	2097152	span	11.708			columnwise_dot_product
2	fib_pair	p3	21	2097152	span	10.922			reduce matrix quotient
2	fib_pair	p3	21	2097152	span	10.850			first digest layer
2	fib_pair	p3	21	2097152	span	8.776			fold_matrix
2	fib_pair	p3	21	2097152	span	7.421			build merkle tree
2	fib_pair	p3	21	2097152	span	7.243			build merkle tree
2	fib_pair	p3	21	2097152	span	6.405			compress mat
2	fib_pair	p3	21	2097152	span	6.312			fold_matrix
2	fib_pair	p3	21	2097152	span	6.227			first digest layer
2	fib_pair	p3	21	2097152	span	6.119			fold_matrix
2	fib_pair	p3	21	2097152	span	5.966			first_half_general_oop
2	fib_pair	p3	21	2097152	span	5.705			batch_multiplicative_inverse
2	fib_pair	p3	21	2097152	span	5.641			reserve_exact
2	fib_pair	p3	21	2097152	span	4.880			fold_matrix
2	fib_pair	p3	21	2097152	span	4.841			batch_multiplicative_inverse
2	fib_pair	p3	21	2097152	span	4.426			build merkle tree
2	fib_pair	p3	21	2097152	span	4.215			query phase
2	fib_pair	p3	21	2097152	span	3.812			batch_multiplicative_inverse
2	fib_pair	p3	21	2097152	span	3.084			first digest layer
2	fib_pair	p3	21	2097152	span	2.595			build merkle tree
2	fib_pair	p3	21	2097152	span	2.296			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	2.255			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	2.141			first_half_general
2	fib_pair	p3	21	2097152	span	2.117			first digest layer
2	fib_pair	p3	21	2097152	span	2.091			first_half
2	fib_pair	p3	21	2097152	span	2.059			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	1.947			first digest layer
2	fib_pair	p3	21	2097152	span	1.594			batch_multiplicative_inverse
2	fib_pair	p3	21	2097152	span	1.576			build merkle tree
2	fib_pair	p3	21	2097152	span	1.558			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	1.500			evaluate matrix
2	fib_pair	p3	21	2097152	span	1.498			compute opened values with Lagrange interpolation
2	fib_pair	p3	21	2097152	span	1.491			columnwise_dot_product
2	fib_pair	p3	21	2097152	span	1.444			fold_matrix
2	fib_pair	p3	21	2097152	span	1.405			second_half_general
2	fib_pair	p3	21	2097152	span	1.398			second_half_general
2	fib_pair	p3	21	2097152	span	1.370			second_half
2	fib_pair	p3	21	2097152	span	1.306			build merkle tree
2	fib_pair	p3	21	2097152	span	1.016			fold_matrix
2	fib_pair	p3	21	2097152	span	0.941			build merkle tree
2	fib_pair	p3	21	2097152	span	0.836			fold_matrix
2	fib_pair	p3	21	2097152	span	0.811			build merkle tree
2	fib_pair	p3	21	2097152	span	0.706			fold_matrix
2	fib_pair	p3	21	2097152	span	0.666			fold_matrix
2	fib_pair	p3	21	2097152	span	0.630			build merkle tree
2	fib_pair	p3	21	2097152	span	0.531			fold_matrix
2	fib_pair	p3	21	2097152	span	0.491			fold_matrix
2	fib_pair	p3	21	2097152	span	0.489			reserve_exact
2	fib_pair	p3	21	2097152	span	0.460			build merkle tree
2	fib_pair	p3	21	2097152	span	0.453			first digest layer
2	fib_pair	p3	21	2097152	span	0.429			fold_matrix
2	fib_pair	p3	21	2097152	span	0.428			build merkle tree
2	fib_pair	p3	21	2097152	span	0.414			fold_matrix
2	fib_pair	p3	21	2097152	span	0.391			build merkle tree
2	fib_pair	p3	21	2097152	span	0.371			fold_matrix
2	fib_pair	p3	21	2097152	span	0.368			build merkle tree
2	fib_pair	p3	21	2097152	span	0.366			fold_matrix
2	fib_pair	p3	21	2097152	span	0.363			first digest layer
2	fib_pair	p3	21	2097152	span	0.361			build merkle tree
2	fib_pair	p3	21	2097152	span	0.342			first digest layer
2	fib_pair	p3	21	2097152	span	0.300			fold_matrix
2	fib_pair	p3	21	2097152	span	0.254			fold_matrix
2	fib_pair	p3	21	2097152	span	0.203			first digest layer
2	fib_pair	p3	21	2097152	span	0.171			build merkle tree
2	fib_pair	p3	21	2097152	span	0.157			first digest layer
2	fib_pair	p3	21	2097152	span	0.137			first digest layer
2	fib_pair	p3	21	2097152	span	0.126			first digest layer
2	fib_pair	p3	21	2097152	span	0.107			first digest layer
3	fib_pair	p3	21	2097152	prove_total	1110.652			
3	fib_pair	p3	21	2097152	span	1110.607			prove
3	fib_pair	p3	21	2097152	span	1110.604			prove_with_preprocessed
3	fib_pair	p3	21	2097152	span	459.424			commit to trace data
3	fib_pair	p3	21	2097152	span	335.632			coset_lde_batch_with_transform
3	fib_pair	p3	21	2097152	span	333.129			open
3	fib_pair	p3	21	2097152	span	162.544			quotient_values
3	fib_pair	p3	21	2097152	span	149.631			FRI prover
3	fib_pair	p3	21	2097152	span	138.077			commit phase
3	fib_pair	p3	21	2097152	span	123.779			build merkle tree
3	fib_pair	p3	21	2097152	span	118.606			commit to quotient poly chunks
